Hermann Nitsch,		2013-01-27 16:00:00	2013-01-24 18:00:00	2013-03-07 17:00:00	2013-03-09 16:30:00	2014-10-07 17:00:00	2014-10-12 18:00:00	2014-10-02 19:00:00	2007-11-08 18:00:00	2007-11-08 16:00:00
Kozmikus Kórus		2011-02-22 18:00:00	2011-02-24 18:00:00
Szondy Sándor,		2014-10-17 19:00:00	2014-10-16 17:00:00
Egy Kis Erzsi Zene,		2016-06-28 17:00:00	2016-07-01 16:30:00
GOLUB Olena UKR m.v.,		2019-02-19 18:00:00
Bátory Péter,		2019-02-04 19:00:00
David Priestman,		2000-05-01 19:00:00
Golub Olena /UKR,		2019-12-14 16:00:00	2019-12-10 18:00:00
Koordinátorok:  Ács Bálint,		2013-09-10 19:00:00	2013-09-12 18:00:00
Lakatos Norbert,		2014-01-19 15:00:00	2014-01-16 18:00:00
Muntean / Rosenblum,		2016-08-30 18:00:00	2016-09-01 18:00:00
BARABÁS ZSÓFI,		2009-12-01 18:00:00	2009-12-03 19:00:00	2003-01-23 17:00:00	2003-01-24 19:00:00
Bacsó Béla esztéta		2008-01-09 17:00:00	2008-01-10 17:00:00
Breznai András,		2011-05-28 20:00:00	2011-05-26 18:00:00	2011-05-10 18:00:00	2011-05-11 18:00:00
Kis Gábor Attila,		2016-10-19 18:00:00	2016-10-18 18:00:00	2016-04-05 19:00:00	2016-04-05 18:00:00
MAYWA DENKI,		2017-03-08 18:00:00	2017-03-12 15:00:00
Kisvarsó,		2010-09-14 18:00:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-22 18:00:00
Korodi Luca,		2012-04-03 15:00:00	2012-04-03 18:00:00	2018-10-03 19:00:00	2018-10-02 18:00:00	2017-11-05 15:00:00	2017-11-03 16:00:00	2017-02-23 17:00:00	2017-02-24 18:00:00	2016-02-10 19:00:00	2016-02-11 19:00:00	2011-05-28 20:00:00	2011-05-26 18:00:00	2016-06-28 17:00:00	2016-06-30 19:00:00	2015-03-31 19:30:00	2015-04-02 19:00:00	2019-12-14 16:00:00	2019-12-10 18:00:00	2011-04-19 19:00:00	2011-04-19 19:00:00	2018-10-25 17:00:00	2018-10-27 18:00:00	2017-12-05 17:00:00	2014-02-12 18:00:00	2014-02-13 18:00:00
irodalomtörténész,		2006-12-04 18:00:00	2006-12-07 17:00:00
Tom Schofield,		2012-10-06 16:00:00	2012-10-04 17:30:00
CSÓK István,		2014-04-05 15:30:00	2014-04-04 17:00:00
megnyitja:Szert "Minyó" Károly képzőművész,		2013-09-17 18:00:00	2013-09-17 18:00:00
párizsi kortárs designerek,		2006-09-27 17:00:00
Székelyhidi Zsolt,		2012-12-13 19:00:00	2012-12-13 17:00:00	2019-08-31 21:00:00	2019-08-29 18:00:00	2019-08-02 19:00:00	2019-08-01 18:00:00
Sony Magyarország		2013-01-13 16:00:00	2013-01-10 18:00:00
MRÁZ János,		2019-01-12 15:00:00	2019-01-10 18:00:00
a Szervátiusz Jenő és Szervátiusz Tibor. Két szobrász,		2016-10-11 19:00:00
Małgorzata Gurowska,		2017-09-28 15:00:00
Megyik János		2012-09-13 18:00:00	2012-09-11 18:00:00	2012-03-31 16:00:00	2012-10-31 18:00:00
Mathias Windelberg,		2013-02-01 18:30:00	2013-01-31 18:00:00
Schuller Judit Flóra		2017-09-05 17:00:00	2017-09-05 19:00:00
Oliver Laric,		2016-05-11 18:00:00	2016-05-13 18:00:00
Babos Bertalan festőművész,		2007-01-09 19:00:00	2007-01-09 19:00:00
Zafír Dániel		2011-01-20 20:00:00
Dr. Kállai Mária kormánymegbízott		2017-12-15 17:00:00
Sárvári Zita,		2012-04-03 15:00:00	2012-04-03 18:00:00
VICSEK Viktor,		2015-04-13 18:00:00
Gergye Krisztián		2013-03-20 19:00:00	2013-03-23 18:00:00	2017-09-22 16:30:00	2016-05-11 18:00:00	2016-05-12 18:00:00	2007-08-06 18:00:00
Sajdik Ferenc,		2008-03-20 18:00:00	2008-03-19 19:00:00
Cecilia Widenheim		2002-03-05 18:00:00	2002-03-09 10:00:00
TÖRÖK-ILLYÉS ORSOLYA,		2013-06-22 16:00:00	2013-06-22 16:00:00
Alexander Schikowski (DE/HU),		2010-10-15 17:00:00	2010-10-13 18:00:00
Tabaimo,		2017-02-01 18:00:00	2017-02-02 18:00:00
RABÓCZKY JUDIT RITA,		2019-03-26 09:00:00
Abdulwahab Nadia,		2015-12-02 18:00:00	2015-12-04 16:00:00
Tóth Viktor Trió		2015-06-21 15:00:00	2015-06-20 17:00:00
Dr. Christa Steinle,		2010-06-04 19:00:00	2010-06-03 16:00:00
STRASSZ (Bogyó Virág,		2013-01-27 16:00:00	2013-01-24 18:00:00
egyetemi docens,		2014-06-12 20:00:00	2014-06-12 20:00:00	2014-06-11 18:00:00	2014-06-11 18:00:00
Dj set: blaz.r,		2004-04-21 19:00:00
Vértes Ági		2012-05-08 18:00:00	2012-05-08 19:00:00
Herman Nitsch,		2009-02-06 18:00:00	2009-02-07 11:30:00
Lisa Prior,		2012-08-08 13:00:00	2012-08-10 19:00:00
Kallo Angela,		2014-11-06 18:00:00	2014-11-05 19:00:00
Schikowski Alexander,		2016-02-10 19:00:00	2016-02-09 18:00:00
Tatai Erzsebet		2004-01-08 18:00:00
Szabó Dávid baleseti sebész		2004-02-05 18:00:00
Franziska Klotz,		2012-04-03 15:00:00	2012-04-03 18:00:00
AGNES VON URAY,		2018-11-22 18:00:00
Füleky Adrienn  ▪ Koppány Attila,		2015-02-09 18:00:00	2015-02-09 18:00:00
Tuzai István,		2010-05-27 18:00:00
Balázs Attila,		2016-03-16 19:00:00	2016-03-18 11:45:00	2015-03-20 18:00:00	2015-03-19 18:00:00	2015-05-17 10:00:00	2015-05-13 18:00:00	2012-03-29 18:00:00	2014-03-24 19:00:00	2014-03-27 18:00:00
a Lengyel Köztársaság magyarországi nagykövete		2018-05-09 18:00:00	2018-05-09 18:00:00
közreműködik: Rontó Attila – gitár,		2016-12-07 18:00:00	2016-12-07 18:00:00
Muladi Brigitta művészettörténész		2014-03-24 19:00:00	2014-03-26 18:00:00	2019-04-27 10:00:00	2019-04-23 18:00:00	2009-09-23 19:00:00	2009-09-22 18:00:00	2019-12-14 16:00:00	2019-12-10 18:00:00	2014-06-21 18:00:00	2004-06-01 18:00:00	2008-06-12 17:30:00	2015-06-30 18:00:00
Molnári Mariann,		2011-01-10 18:00:00	2011-01-11 19:00:00	2010-06-04 19:00:00	2010-06-01 10:00:00
AQB Project Space		2016-04-20 18:00:00	2016-04-23 09:00:00
Asha		2018-06-05 18:00:00	2018-06-05 19:00:00
Wéber Kristóf,		2009-10-13 17:00:00
Erdősi Anikó,		2008-09-11 17:00:00	2008-09-09 19:00:00	2005-01-20 19:00:00	2005-01-20 18:00:00	2015-06-03 18:00:00	2015-06-04 18:00:00	2000-02-28 19:00:00	2000-03-03 18:00:00	2002-11-19 18:00:00	2002-11-20 18:00:00
Agata Siecinska,		2006-01-10 19:00:00
Sárközi Antal,		2014-03-01 16:00:00	2014-02-28 18:00:00	2016-10-11 19:00:00	2016-10-15 14:00:00
Chris Hales,		2009-07-02 17:00:00	2009-07-02 20:30:00
Csontos László szobrászművész,		2000-02-11 18:30:00	2000-02-08 18:00:00
Tamara Moyzes		2014-04-13 15:00:00	2014-04-11 18:00:00
Kassai Hajnal,		2018-11-21 13:00:00
Ughy Szabina,		2013-05-07 16:30:00	2013-05-09 19:00:00	2017-11-28 20:00:00
Erotika és szexualitás,		2016-09-08 17:00:00	2016-09-07 18:00:00
Balkay László,		2013-12-17 19:00:00	2013-12-17 18:00:00	2009-02-24 20:00:00	2009-02-23 18:00:00
Braun András,		2000-06-29 18:00:00	2000-06-29 18:00:00	2017-02-01 18:00:00	2017-02-01 18:00:00	2017-02-02 19:00:00	2017-02-03 16:00:00	2007-08-21 18:00:00	2007-08-23 18:00:00	2004-04-01 18:00:00	2004-04-01 19:00:00	2018-10-14 15:00:00	2018-10-08 19:00:00	2000-01-07 18:00:00	2000-01-07 19:00:00	2008-06-19 19:00:00	2008-06-20 19:00:00	2008-06-27 19:00:00	2008-06-24 18:00:00	2017-05-05 19:00:00	2003-04-17 18:00:00	2003-08-13 19:00:00	2002-11-08 19:00:00	2017-02-16 19:00:00	2017-02-18 10:00:00	2015-06-03 18:00:00	2015-06-03 18:00:00	2015-06-04 18:00:00	2015-06-05 18:00:00	2000-12-04 17:00:00	2000-12-08 18:00:00	2018-09-12 18:00:00	2018-09-14 19:00:00	2012-02-11 16:00:00	2012-02-06 19:00:00	2017-09-29 17:00:00	2007-10-25 01:00:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-22 18:00:00	2017-02-28 18:00:00	2005-03-10 19:00:00	2011-06-15 17:00:00	2011-06-16 19:00:00	2012-04-13 14:00:00	2012-04-12 18:00:00	2007-10-18 19:00:00	2007-10-18 17:00:00	2006-04-20 19:00:00
Csutoros Sándor,		2017-12-05 17:00:00	2017-12-05 17:00:00	2017-12-05 17:00:00
Csertő Lajos		2015-11-03 19:00:00	2015-11-07 15:00:00
Barsiné Pataky Etelka,		2013-01-14 18:00:00	2013-01-16 18:00:00
Medgyessy S. Antal,		2003-04-03 17:00:00
Pankasz Gábor,		2013-06-04 18:00:00	2013-06-04 19:00:00
Raymond Taudin Chabot,		2004-12-07 19:30:00
Nagy Szilvia,		2010-04-02 18:00:00	2010-03-31 17:00:00	2008-02-14 18:00:00	2008-02-12 17:00:00	2011-11-09 19:00:00	2011-11-10 17:30:00	2008-02-03 01:00:00	2008-09-11 17:00:00	2008-09-10 17:00:00	2011-01-10 18:00:00	2011-01-13 17:00:00	2011-03-12 18:00:00	2011-03-12 18:00:00	2011-03-08 16:00:00	2011-03-08 16:00:00	2010-03-03 16:00:00	2010-03-04 18:00:00	2010-06-04 19:00:00	2010-06-03 17:00:00	2010-05-27 18:00:00	2010-04-17 11:00:00	2010-04-15 17:20:00	2011-02-10 18:00:00	2011-02-08 17:00:00
Kotun Viktor,		2014-03-07 18:00:00	2014-03-05 10:00:00
Rejtett történetek		2019-01-14 18:00:00	2019-01-15 16:00:00	2018-12-11 18:00:00	2018-12-16 15:00:00	2019-01-05 16:00:00
Dmitrij Kavarga		2019-08-31 21:00:00	2019-08-31 21:00:00	2019-08-31 18:00:00	2019-08-31 19:30:00	2019-06-19 18:00:00	2019-06-22 18:00:00	2019-05-26 16:00:00
Zita Gyurkovics,		2017-02-11 10:30:00	2017-02-11 19:00:00
Cseke Szilárd		2013-05-07 16:30:00	2013-05-09 11:00:00	2019-05-05 16:30:00	2019-05-05 16:00:00	2012-11-08 19:00:00	2012-11-08 18:00:00	2019-03-21 17:00:00	2019-03-19 18:00:00	2013-04-16 18:00:00	2013-04-20 11:00:00	2011-05-10 18:00:00	2011-05-11 18:00:00
Waliczky Tamás,		2007-03-20 18:00:00	2007-03-23 19:00:00	2015-12-02 18:00:00	2015-12-04 19:00:00	2003-06-20 18:00:00	2003-06-17 19:00:00	2008-10-03 16:00:00	2008-10-01 18:00:00	2019-06-13 17:30:00	2014-09-10 18:00:00	2014-09-11 19:00:00	2017-12-15 18:00:00	2017-12-12 17:00:00	2010-06-22 18:15:00	2010-06-25 19:00:00	2018-07-04 18:00:00	2010-04-10 16:00:00	2010-04-09 19:00:00
Petrina Ildikó		2000-02-11 18:30:00	2000-01-14 18:00:00
Popon Krisztina,		2018-06-13 19:00:00	2018-06-11 16:00:00
Horváth György a Titanic Nemzetközi Filmfesztivál igazgatója		2009-05-15 10:00:00	2009-05-12 17:00:00
Jiří Kolář,		2016-12-07 18:00:00
Johanna Kandl		2009-04-09 18:00:00
CA,		2008-08-05 20:00:00	2008-08-05 20:00:00	2008-08-05 20:00:00	2008-08-05 18:00:00	2008-08-05 18:00:00	2008-08-05 18:00:00
Litkey György		2018-10-18 18:00:00	2018-10-17 18:00:00
L. Molnár Mária művészettörténész		2004-09-15 18:00:00	2004-09-14 19:00:00
Kónya Béla,		2014-04-30 18:00:00	2014-04-29 10:00:00
KOÓS GÁBOR,		2019-02-13 18:00:00	2019-02-16 16:00:00	2019-01-31 17:00:00	2014-11-26 19:00:00
David BORGMANN,		2016-08-02 17:00:00	2016-08-04 18:00:00
tihanyi perjel		2015-09-13 11:00:00	2015-09-11 17:00:00
Lászlóczky Viktória,		2015-01-12 16:00:00	2015-01-15 19:00:00
Camille Claudel,		2016-04-05 19:00:00	2016-04-07 17:00:00
Marianna Markusková,		2016-10-19 18:00:00	2016-10-19 18:00:00
Pavel Friè és Luká¹ Müller,		2010-04-17 11:00:00	2010-04-16 19:00:00
Merliht festőművész-grafikus,		2005-08-15 18:00:00
Kodolányi Sebestyén		2013-06-11 18:00:00	2013-06-13 19:00:00
Hangyel Orsolya		2010-02-05 17:30:00	2010-02-04 10:00:00	2007-06-01 16:00:00
efZámbó Happy Dead Band,		2017-06-20 16:30:00	2017-06-24 18:00:00
DirtyDan,		2012-12-09 15:00:00	2012-12-08 16:00:00
Készman József művészettörténész		2012-01-23 18:00:00	2012-01-29 16:00:00	2014-01-19 15:00:00	2014-01-14 18:00:00	2009-05-07 11:00:00	2009-05-05 18:00:00	2013-11-13 18:00:00	2013-11-16 11:30:00	2016-04-01 18:00:00	2016-03-31 19:00:00	2014-08-26 16:30:00	2014-08-26 18:00:00	2005-05-26 17:00:00	2011-11-15 16:00:00	2011-11-19 16:00:00	2013-10-12 16:00:00	2013-10-10 18:00:00	2019-02-26 18:00:00
Szilasi László		2011-11-09 19:00:00	2011-11-13 15:00:00
Jerger Krisztina művészettörténész		2015-03-05 17:00:00	2015-03-05 12:00:00
Feket-Kiss Sándor		2011-10-21 18:00:00
Horkay István		2008-03-14 18:00:00
Julia Stoschek,		2013-11-20 19:00:00	2013-11-22 19:00:00	2014-02-19 17:00:00	2014-02-22 16:00:00
Rohánszky Bence,		2010-06-10 18:00:00	2010-06-10 18:00:00	2010-06-08 19:00:00
Aliza Bin-Noun  Izrael Állam nagykövete,		2009-06-26 23:55:00	2009-06-28 17:00:00
Szakács Imre festőművész,		2016-03-16 19:00:00	2016-03-17 18:00:00
Szabó Eszter Ágnes képzőművész előadása		2017-05-16 17:30:00
Csatlós Judit kurátor,		2018-08-17 19:30:00	2018-08-16 17:00:00
Kéri Gáspár		2016-11-17 18:00:00	2016-11-15 18:00:00
Jancsik Károly,		2016-11-03 18:00:00	2016-11-04 19:00:00
Adolph Stiller kurátor		2014-05-20 17:00:00	2014-05-22 18:00:00
Nicu Ilfoveanu,		2006-09-27 17:00:00	2006-09-29 18:00:00
Tillmann József		2015-10-06 18:00:00	2015-10-06 18:00:00
Czakó Zsolt		2016-10-08 10:30:00	2016-10-08 15:00:00
Gabriele Sipöcz,		2016-03-02 19:00:00	2016-03-04 19:00:00
Henzler Anna,		2016-04-05 19:00:00	2016-04-07 17:00:00
Hegyi Lórand		2010-05-19 19:00:00	2010-05-21 18:00:00
Kaszás Tamás (koncepció,		2005-09-02 18:00:00	2005-09-01 19:00:00
Sipos Orsolya múzeumpedagógus,		2018-10-14 15:00:00	2018-10-10 18:00:00	2018-10-18 18:00:00	2018-10-19 13:00:00
Vincze Teréz,		2013-02-01 18:30:00	2013-01-30 19:00:00
Ukrán,		2015-06-21 15:00:00	2015-06-20 16:00:00
Somhegyi Zoltán		2010-05-12 19:00:00	2010-05-11 18:00:00	2010-03-03 16:00:00	2010-03-04 18:00:00	2010-06-04 19:00:00	2010-06-01 18:00:00
Legát Tibor		2015-11-14 10:00:00	2015-11-14 16:00:00	2016-05-18 18:00:00	2016-05-21 16:00:00	2011-04-26 18:00:00	2011-04-30 14:00:00
Patent Egyesület		2014-03-07 18:00:00	2014-03-07 17:00:00
Hervé Lóránth Ervin,		2008-08-28 18:00:00
Kurátor: Maj Ajna,		2018-05-09 18:00:00	2018-05-11 20:00:00
Tomas Eller,		2011-03-20 11:00:00	2011-03-18 18:00:00
Ordódy Tamás,		2006-12-04 18:00:00	2006-12-05 18:00:00
Váczi Dániel Trio (Váczi Dániel – szaxofon,		2017-04-09 16:00:00	2017-04-06 19:00:00
HELLER ÁGNES   filozófus		2008-09-04 19:00:00
SZTOJÁNOVITS Andrea,		2019-01-23 18:30:00	2019-01-25 18:00:00	2015-04-13 18:00:00
KOMORÓCZKY Tamás,		2017-06-15 18:00:00
Kiss Anna,		2015-12-02 18:00:00	2015-12-04 18:00:00	2011-03-20 11:00:00	2011-03-18 18:00:00	2011-06-06 09:30:00	2011-06-10 19:00:00	2016-06-03 16:00:00	2016-06-01 18:00:00	2010-01-12 19:00:00	2010-01-15 18:00:00
Cséfalvay András,		2015-11-21 10:00:00	2015-11-16 18:00:00	2017-10-03 19:00:00	2017-10-07 19:00:00	2018-04-26 20:00:00	2018-04-24 18:00:00	2017-09-30 18:30:00	2019-04-07 10:00:00	2019-04-04 19:00:00
Kacsó Fugeçu,		2012-12-18 14:00:00	2012-12-21 19:00:00	2015-04-17 19:00:00
Tolvaly Ernővel beszélget Menesi Attila,		2008-10-17 15:30:00	2008-10-14 16:30:00
Leonid Bazhanov,		2008-02-14 18:00:00	2008-02-16 17:00:00
FERENCZI Károly,		2019-12-14 16:00:00	2019-12-14 19:00:00
Fehér Dávid művészettörténész		2015-06-21 15:00:00	2015-06-20 18:00:00	2019-12-04 18:00:00	2019-12-03 19:00:00	2015-02-09 18:00:00	2015-02-13 17:00:00	2017-06-13 18:00:00	2019-03-29 18:00:00	2018-07-04 18:00:00	2018-07-07 11:00:00	2011-11-15 16:00:00	2019-10-18 19:00:00	2019-10-16 18:00:00	2016-06-18 16:00:00	2016-06-15 17:00:00	2012-01-12 18:00:00	2012-01-14 18:00:00
Faragó Laura énekművész,		2010-06-22 18:15:00
Pintér Balázs,		2004-12-01 18:00:00	2011-02-22 18:00:00	2011-02-25 17:00:00	2008-10-17 15:30:00	2008-10-16 18:00:00	2009-05-21 18:00:00	2009-05-19 18:00:00
Oltai Kata művészettörténész		2016-09-21 18:00:00	2016-09-24 16:00:00	2015-10-21 18:00:00
Nadja Zgonik,		2006-10-07 10:00:00
fotóművész,		2019-09-05 19:00:00	2019-09-05 18:00:00	2019-05-12 16:00:00	2019-05-08 17:30:00	2018-05-17 19:00:00	2018-05-19 16:00:00	2014-11-28 15:00:00
Mezei Gábor,		2011-06-06 09:30:00	2011-06-09 18:00:00
Bullas József,		2010-05-27 18:00:00
Aj Vej-vej,		2012-08-16 17:00:00	2012-08-16 18:00:00
WAGNER János,		2016-12-07 18:00:00	2016-12-06 18:00:00
Polynoid (D),		2011-07-07 17:00:00	2011-07-07 20:00:00
Laszlo Sarolta,		2013-05-07 16:30:00	2013-05-07 18:30:00
Vajda Lajos,		2014-09-03 10:00:00	2014-09-07 16:00:00	2009-04-09 18:00:00	2009-04-09 17:00:00	2014-07-12 16:00:00	2019-06-12 10:00:00	2018-04-26 20:00:00	2018-04-26 18:00:00	2019-03-30 16:00:00	2017-09-14 17:00:00	2017-09-14 17:00:00	2017-09-15 10:00:00	2017-09-15 16:00:00	2019-03-21 17:00:00	2019-03-21 17:00:00	2019-03-19 10:00:00	2018-12-11 18:00:00	2018-12-15 18:00:00	2018-11-10 17:00:00	2018-12-17 18:00:00	2018-12-19 11:00:00
Tomasz Piars		2014-09-03 10:00:00	2014-09-03 19:00:00	2018-03-08 18:00:00	2018-03-07 19:00:00	2014-11-18 18:00:00	2014-11-19 19:00:00	2017-11-09 17:00:00	2017-11-08 19:00:00	2014-01-09 18:00:00	2014-01-09 19:00:00	2014-06-06 17:30:00	2014-06-04 19:00:00	2016-06-03 16:00:00	2016-06-01 19:00:00	2015-01-12 16:00:00	2015-01-14 19:00:00	2014-03-24 19:00:00	2014-03-25 19:00:00	2017-05-17 19:00:00	2018-04-26 20:00:00	2018-04-25 19:00:00	2013-12-17 19:00:00	2013-12-17 19:00:00	2015-01-11 10:00:00	2015-01-08 19:00:00	2015-09-16 19:00:00	2015-04-15 19:00:00	2015-06-23 18:00:00	2015-06-24 19:00:00	2015-01-29 17:00:00	2015-01-28 19:00:00	2015-08-24 18:30:00	2015-08-26 01:00:00	2015-06-10 18:00:00	2015-06-10 19:00:00
Hofer Noémi,		2018-06-05 18:00:00	2018-06-07 19:00:00
Szolga Hajnal		2011-01-10 18:00:00	2011-01-11 19:00:00	2009-06-15 18:00:00	2017-09-29 19:30:00	2017-09-30 18:00:00
szlovák cseh és magyar művészek részvételével,		2010-01-10 16:00:00
Marianne Shorten,		2008-10-03 16:00:00	2008-09-30 18:00:00
Mihály Gréta,		2012-05-03 17:00:00	2012-05-04 16:00:00
Szepessy Béla grafikusművész,		2008-02-08 19:00:00
Nemes Csaba:,		2012-02-02 19:00:00
Peter Weber,		2007-11-01 19:00:00	2007-11-02 18:00:00
Orr Lajos,		2014-08-07 18:00:00
Vécsi Nagy Zoltán m&#251;vészettörténész		2006-09-09 21:00:00	2006-09-06 20:00:00
Iara Pezutti,		2016-05-18 18:00:00	2016-05-19 18:00:00
Fisches Judit,		2016-02-10 19:00:00	2016-02-11 19:00:00
Szarka Tamás		2011-02-22 18:00:00	2011-02-25 17:00:00
Juhász Gábor		2015-04-29 18:00:00	2015-04-30 19:00:00
KERESZTES Dóra,		2015-06-21 15:00:00	2015-06-18 18:30:00
Voronko Vera,		2013-04-02 18:00:00	2013-04-04 17:00:00
Tóth Márton Emil		2011-09-16 19:00:00	2011-09-13 19:00:00
L1		2012-03-25 15:00:00	2012-03-22 19:00:00
Joachim Smetschka,		2010-05-05 19:00:00	2010-05-06 18:00:00	2004-07-01 17:00:00	2004-07-01 17:00:00	2004-07-01 17:00:00	2004-07-01 19:00:00
Hecher / Keim / Koronczi,		2011-07-07 17:00:00	2011-07-07 17:00:00	2011-07-08 12:00:00	2011-07-09 12:00:00
Nádasdy Ádám,		2008-06-04 18:00:00
műkritikus),		2013-09-10 19:00:00	2013-09-12 18:00:00
Beat Kaufmann követtanácsos  Svájci Államszövetség Nagykövetsége		2012-08-21 18:00:00	2012-08-24 18:00:00
Robert Abkorovits,		2016-04-13 18:00:00	2016-04-15 18:00:00
Nagy Mari színésznő		2015-11-03 19:00:00	2015-11-02 17:30:00
Klaus Beyer,		2016-05-25 18:00:00	2016-05-27 18:00:00
Menyhárt Norbert,		2015-07-18 18:00:00	2015-07-16 14:00:00	2016-06-28 17:00:00	2016-06-30 19:00:00	2014-05-05 18:00:00	2014-05-08 19:00:00	2017-02-16 19:00:00	2017-02-16 19:00:00	2015-03-05 17:00:00	2015-03-06 19:00:00	2015-05-20 18:00:00	2015-05-19 19:00:00	2016-04-05 19:00:00	2016-04-06 19:00:00	2017-12-05 17:00:00	2018-02-06 19:00:00
Kőhalmi Péter,		2019-01-23 18:30:00	2019-01-25 16:00:00	2015-09-13 11:00:00	2015-09-11 17:00:00	2018-12-11 18:00:00	2018-12-14 18:00:00
FISZ,		2012-12-13 19:00:00	2012-12-10 18:00:00	2012-09-29 18:00:00	2012-09-25 17:30:00
Pohárnok Mihály,		2016-09-15 16:00:00
Aleksandar Denic,		2004-04-21 19:00:00
A megnyitót tárlatvezetés követi a kiállító tervezők részvételével.		2018-09-06 18:00:00
Dr. Gálig Zoltán		2009-04-09 18:00:00	2011-01-10 18:00:00	2011-01-14 17:00:00	2001-07-05 18:00:00	2001-07-03 17:00:00
FERENCZ Ernő,		2018-09-12 18:00:00	2018-09-14 19:00:00
Zoób Kati,		2002-12-10 18:00:00	2002-12-11 19:00:00
Kovács Gergely		2015-06-21 15:00:00	2015-06-17 19:00:00	2017-02-01 18:00:00	2017-02-03 18:00:00	2018-02-14 18:00:00	2019-05-28 18:00:00	2015-09-19 11:00:00	2015-04-18 18:00:00	2015-07-01 18:00:00
Aslaug Juliussen,		2012-02-28 19:00:00	2012-02-28 17:30:00
Filó Vera		2009-04-03 16:00:00	2003-08-13 19:00:00
Hankiss Elemér		2013-11-13 18:00:00	2013-11-16 18:00:00
a MACRO &#8210; a Római Kortárs Művészeti Múzeum igazgatója		2008-06-19 19:00:00
Dr. H.C. Plesz Antal Széchenyi és Ybl-díjas építész,		2009-10-01 18:00:00	2009-10-03 12:00:00
adok-veszek,		2008-05-29 18:00:00	2008-05-31 11:00:00
Alfons Mucha		2013-11-20 19:00:00	2013-11-18 18:00:00
Bálint Ádám,		2016-05-18 18:00:00	2016-05-21 18:00:00	2006-09-09 21:00:00	2006-09-08 18:00:00	2012-04-24 18:00:00	2012-04-27 19:00:00	2019-04-07 10:00:00	2019-04-06 16:00:00
Koroknai Zsolt DLA & Ladjánszki Márta,		2018-09-05 18:00:00
osztrák,		2019-05-30 18:00:00
Magdalena Moskwa,		2008-07-24 19:00:00
Sterk Barbara,		2009-07-02 17:00:00	2009-06-30 18:00:00	2016-02-25 18:00:00	2016-02-24 18:00:00
projektfelelos / project manager : Bakos Gabor,		2002-06-04 19:00:00	2002-06-05 18:00:00
☖ Évzáró party: Æ (SK),		2016-12-21 19:00:00	2016-12-22 18:00:00
Gaal Attila  polgármeszter		2012-04-21 19:00:00	2012-04-18 23:00:00
SOLT ANDRÁS,		2014-11-26 19:00:00
Sándor Mi,		2008-03-20 18:00:00	2008-03-20 17:30:00
Lászlóffy Zsolt		2015-06-21 15:00:00	2015-06-16 17:00:00
Dr. Jeff Taylor  State University of New York,		2011-06-22 18:00:00	2011-06-25 18:00:00
Magócsi Márton fotóriporter,		2015-03-24 17:00:00	2015-03-27 18:00:00
ifj KOFFÁN Károly,		2017-10-03 19:00:00	2017-10-07 18:00:00
Budha Tamás,		2009-08-26 18:00:00	2009-08-27 20:00:00	2011-04-26 18:00:00	2011-04-30 19:00:00	2009-07-02 17:00:00	2009-07-01 20:00:00	2014-12-17 20:00:00
Moje Ralsko (CZ),		2018-06-23 10:00:00	2018-06-19 18:00:00
Szalai Péter,		2014-06-12 20:00:00	2014-06-14 18:00:00	2013-04-09 18:00:00	2013-04-11 17:00:00
János SUGÁR,		2011-07-07 17:00:00	2011-07-07 20:00:00
Ursula Mayer,		2010-09-14 18:00:00	2010-09-14 18:00:00	2009-10-29 19:00:00
Szécsi András (Titanic)		2003-06-03 18:00:00	2003-06-05 18:00:00
OLÁH Gábor,		2016-11-30 18:00:00	2016-12-01 18:00:00
Farkas Emese		2014-04-30 18:00:00	2014-04-29 10:00:00
Nagy Krisztina x-T,		2012-02-23 18:00:00	2012-02-24 18:00:00
Bódi Kinga,		2010-10-20 18:00:00	2010-10-21 17:00:00	2015-09-18 18:30:00	2015-07-07 18:00:00	2015-07-11 18:00:00	2019-02-26 17:00:00
KOZÁRI Ákos,		2019-12-04 18:00:00	2019-12-06 18:00:00
Kishonthy Zsolt,		2012-05-08 18:00:00	2012-05-08 18:00:00	2012-05-11 18:30:00	2012-05-11 18:45:00	2014-09-18 18:00:00	2012-12-09 15:00:00	2012-12-06 17:00:00	2010-10-28 18:00:00	2010-10-28 19:00:00	2011-03-12 18:00:00	2011-03-08 16:00:00	2010-12-07 18:00:00	2010-12-10 16:30:00	2009-06-11 18:00:00	2009-06-11 18:00:00	2013-05-28 18:00:00	2013-05-29 17:00:00	2012-05-03 17:00:00	2012-05-05 18:30:00	2012-02-11 16:00:00	2012-02-08 18:00:00	2012-03-05 19:30:00	2012-03-10 11:00:00	2012-04-13 14:00:00	2012-04-12 17:00:00
képzőművésszel		2019-04-27 10:00:00	2019-04-27 10:30:00
Kövessy Róbert		2016-06-03 16:00:00
Rosa Menkman,		2010-04-10 16:00:00	2010-04-09 19:00:00
VÁRFI ISTVÁN PITYKE,		2014-05-05 18:00:00	2014-05-07 19:30:00
Sylvia Plachy kiállításán		2019-11-21 18:00:00	2019-11-21 18:00:00	2019-11-05 18:00:00	2019-11-06 18:00:00
Modok Mária (Czóbel Béláné),		2011-03-12 18:00:00	2011-03-08 16:00:00
